from,to
"1890449","1125"
"85006","85021"
"32390","93006"
"7135","58823"
"9709","9712"
"4070","301914"
"94285","94286"
"10814","180526"
"1574408","9861"
"530174","89099"
"2157","28890"
"13893","13894"
"263714","263715"
"286","294"
"120576","520461"
"4546","154766"
"629","633"
"50557","7399"
"2559587","2732406"
"7711","8782"
"3650","3660"
"2062","2063"
"3603","152274"
"4615","2026107"
"9443","9461"
"629293","41069"
"651137","1643678"
"1129544","1913635"
"4479","62336"
"85004","31953"
"240058","330163"
"28556","95729"
"4642","4650"
"10053","537919"
"4143","4185"
"171","28182"
"1762","670516"
"9122","9123"
"544448","31969"
"4149","255860"
"72117","5352"
"8397","121164"
"16714","13402"
"153864","484760"
"8976","9005"
"27671","59472"
"8929","8930"
"28901","90371"
"9223","1545690"
"37562","240436"
"7438","7451"
"662","55601"
"4119","35884"
"4210","49743"
"6961","50509"
"36751","1129544"
"4783","4787"
"9114","30415"
"8176","72011"
"1386","1402"
"41938","3629"
"1294636","8495"
"2","1869227"
"1396","526970"
"2743726","58316"
"41812","204567"
"190765","310513"
"7415","7416"
"5754","5755"
"9926","9927"
"156152","4150"
"150247","247480"
"85021","99479"
"3398","71240"
"72025","3803"
"7157","53551"
"86974","101699"
"71243","4033"
"53922","126820"
"1866885","1772"
"4479","4510"
"207245","5738"
"83558","115711"
"33362","113102"
"8043","8045"
"2806","31364"
"9183","9186"
"144244","144245"
"13090","81734"
"156152","4163"
"33554","379583"
"3977","138557"
"49237","1631823"
"78381","258322"
"2182372","9321"
"4747","14366"
"287","208963"
"7711","7777"
"5654","5658"
"7935","7936"
"1485","1491"
"5506","78864"
"183075","185191"
"13215","13216"
"190765","120873"
"186801","186802"
"9434","225400"
"469","470"
"8782","8976"
"4210","13730"
"2053","36822"
"2049","1654"
"81953","52201"
"6658","84337"
"2276","266022"
"44164","329934"
"229394","447874"
"10053","100895"
"1208316","232417"
"9394","9395"
"9655","9665"
"121882","230209"
"189214","415159"
"418920","33656"
"33154","6157"
"8016","8022"
"6452","36095"
"10814","220608"
"80864","12916"
"1502","289380"
"2483397","118614"
"2854170","1434014"
"4479","15853"
"112276","197406"
"187857","32069"
"33674","4772"
"662","47951"
"44560","346391"
"66679","66680"
"125862","343929"
"338","456327"
"9738","79784"
"234","29461"
"10128","134909"
"188482","1008370"
"9859","9858"
"1162","1177"
"233284","1313336"
"4892","4893"
"9625","9627"
"4510","29674"
"75739","35082"
"8266","8267"
"704761","1070296"
"5507","42551"
"53158","53160"
"182269","1503040"
"9119","9122"
"5800","471275"
"1851701","1966379"
"3563","169521"
"7952","2743745"
"129337","1422"
"37571","208015"
"172190","332405"
"36294","125282"
"48010","48012"
"3647","3648"
"1890438","47251"
"2732406","2732463"
"64677","1591310"
"54132","54133"
"8500","184234"
"10184","51338"
"1772","246196"
"1585420","121844"
"235899","2795691"
"19013","34245"
"7864","7869"
"4210","13422"
"34622","181088"
"155619","36064"
"7088","7089"
"60136","1525218"
"4479","15303"
"9599","9600"
"9005","9090"
"4136","316257"
"117982","1440469"
"3803","53866"
"1963268","2237"
"7106","134406"
"91347","543"
"7140","7141"
"3831","3832"
"258958","258959"
"4747","38220"
"2743745","75349"
"85006","85023"
"7158","316597"
"9709","9714"
"69278","658602"
"7147","7157"
"6893","93708"
"8070","8071"
"13124","61384"
"8782","8802"
"4185","13728"
"4761","451435"
"72037","6833"
"9989","337664"
"339873","54263"
"506","359336"
"5658","5660"
"30075","30076"
"9895","9961"
"29153","278729"
"2706","37334"
"45682","157662"
"72294","194"
"69720","69721"
"72274","135621"
"1301","1334"
"58068","186990"
"6944","35565"
"8314","339868"
"4688","63788"
"9336","9337"
"39738","12054"
"204457","41297"
"5120","34371"
"8578","34999"
"8111","8206"
"91347","1903409"
"3568","3569"
"190765","663928"
"9498","9520"
"77654","77655"
"3803","3853"
"51299","51300"
"2732548","39738"
"27671","59474"
"41934","23097"
"40093","328864"
"2258","2259"
"337677","36483"
"1678","1684"
"23216","75100"
"186994","188567"
"53246","728062"
"9520","9521"
"670","223926"
"635","67780"
"662","663"
"121588","121589"
"4454","174214"
"6547","6548"
"3705","3708"
"59484","105273"
"7524","33362"
"7164","190376"
"8500","8502"
"9527","9537"
"167916","167917"
"286","587753"
"33789","64146"
"183075","371450"
"55153","1141645"
"41768","41773"
"32390","32391"
"114395","256750"
"4890","147548"
"9443","376918"
"223317","1093962"
"72883","72884"
"5754","5757"
"1580","387344"
"4036","4050"
"9987","483865"
"252611","268290"
"551","552"
"767018","36922"
"62336","183675"
"4479","4512"
"214509","36753"
"13203","59275"
"9307","69267"
"12981","136504"
"184439","184440"
"3656","3657"
"6656","6854"
"1236","135623"
"1489931","8169"
"2060","2061"
"3708","3709"
"1352","525279"
"7197","2746633"
"57382","57401"
"33554","9702"
"37611","247536"
"24942","92929"
"30078","30079"
"55056","55057"
"64663","64676"
"91561","9723"
"3633","34275"
"52123","126866"
"379582","9648"
"337677","10040"
"1161","1892259"
"23066","3801"
"30562","13280"
"1902","100226"
"186994","2603868"
"7149","7150"
"4930","4932"
"3042","3043"
"7214","7215"
"29471","218491"
"64464","290332"
"20400","47065"
"4677","4688"
"37181","155054"
"36609","36610"
"147550","1028384"
"33855","33856"
"6893","450948"
"279311","279312"
"81835","187179"
"45132","55169"
"172278","340896"
"54263","385666"
"109261","62624"
"186463","129788"
"4219","496566"
"7164","112268"
"6757","6760"
"9787","9799"
"1294634","8493"
"8990","8997"
"1224","28216"
"450948","6914"
"3440","3452"
"1760","2037"
"45059","133901"
"8509","8549"
"3846","3847"
"37606","37607"
"31932","338190"
"62624","109461"
"3803","132460"
"42407","56216"
"80864","281915"
"187426","247541"
"3803","3921"
"122277","55208"
"9434","109482"
"74663","78372"
"1358","1360"
"2","200783"
"58068","1536428"
"4479","4554"
"9632","9645"
"1639","169963"
"126745","126746"
"135622","72275"
"339","91612"
"40948","48101"
"1028423","2174073"
"1596","1395514"
"9529","9530"
"33154","6656"
"2854170","245186"
