from,to
"D01009","H01669"
"D00530","H01609"
"D11579","H00156"
"D00877","H00342"
"D09316","H01532"
"D05340","H01649"
"D02748","H00413"
"D05815","H01652"
"D00169","H00630"
"D00290","H00110"
"D06637","H01892"
"D00881","H01316"
"D00979","H00342"
"D11529","H00031"
"D09384","H01054"
"D00208","H00019"
"D10247","H01615"
"D10817","H00022"
"D01361","H00354"
"D03903","H00328"
"D11570","H01709"
"D00616","H01632"
"D09315","H00282"
"D03940","H01491"
"D09731","H00014"
"D02030","H01589"
"D11528","H01963"
"D00236","H01521"
"D11039","H01563"
"D02129","H00297"
"D00346","H00342"
"D00850","H00360"
"D00826","H01646"
"D02737","H00401"
"D00292","H01532"
"D00287","H00043"
"D00821","H01646"
"D00981","H00630"
"D00701","H01662"
"D00125","H00013"
"D01080","H00334"
"D05868","H01398"
"D01968","H01593"
"D00515","H01742"
"D02008","H01621"
"D00443","H01657"
"D11472","H02398"
"D08776","H01321"
"D00307","H00322"
"D00817","H01646"
"D00978","H01362"
"D00579","H00365"
"D05408","H00328"
"D00570","H01532"
"D00981","H01695"
"D09730","H00027"
"D05380","H00021"
"D01982","H00412"
"D00355","H01634"
"D00958","H00031"
"D00490","H01605"
"D00407","H01358"
"D00587","H00361"
"D11097","H01644"
"D00507","H01633"
"D00777","H01600"
"D00275","H00022"
"D03063","H00342"
"D00455","H01102"
"D10574","H00048"
"D02461","H01515"
"D00978","H00079"
"D00970","H00630"
"D00989","H00024"
"D04358","H01674"
"D00601","H01632"
"D03684","H00010"
"D00307","H00326"
"D02134","H00347"
"D00276","H00320"
"D00292","H00237"
"D10841","H01593"
"D00587","H00314"
"D07353","H00812"
"D10021","H01316"
"D10206","H01646"
"D00292","H01698"
"D01275","H00010"
"D00777","H00057"
"D11646","H01445"
"D00983","H01657"
"D00275","H00023"
"D09745","H01633"
"D00287","H00008"
"D11674","H01006"
"D00978","H01585"
"D00360","H02423"
"D02115","H00014"
"D10333","H00123"
"D10688","H00031"
"D00751","H00216"
"D09967","H01656"
"D00670","H00056"
"D00960","H00031"
"D00184","H00630"
"D09939","H02427"
"D05589","H01892"
"D11252","H00357"
"D00292","H01358"
"D00049","H01742"
"D10309","H01649"
"D01028","H00225"
"D10915","H00915"
"D09958","H01563"
"D10574","H00018"
"D00356","H00612"
"D11031","H00612"
"D00220","H01176"
"D11040","H00024"
"D00292","H01586"
"D02166","H00002"
"D00951","H00021"
"D12174","H02398"
"D00518","H00746"
"D12336","H02398"
"D08488","H01633"
"D10137","H00048"
"D01968","H00010"
"D10160","H00409"
"D02113","H01635"
"D00821","H01664"
"D00292","H01694"
"D08775","H01563"
"D01053","H00328"
"D00307","H00348"
"D02994","H01658"
"D06272","H00021"
"D09783","H01656"
"D03234","H01709"
"D10600","H01563"
"D08488","H01742"
"D00318","H01602"
"D10604","H00038"
"D05408","H00337"
"D02184","H00332"
"D00128","H01175"
"D10602","H01445"
"D04666","H00045"
"D00292","H01585"
"D03925","H00343"
"D00235","H01632"
"D00619","H01632"
"D10185","H01646"
"D00224","H01532"
"D00473","H01586"
"D09960","H01358"
"D05375","H01662"
"D00751","H01360"
"D03505","H00246"
"D01381","H01519"
"D00287","H01463"
"D00970","H01672"
"D02115","H01656"
"D09675","H00126"
"D00978","H01586"
"D03235","H00100"
"D02997","H00002"
"D00483","H01730"
"D00233","H01656"
"D00801","H01653"
"D00673","H01602"
"D00473","H01502"
"D01223","H00020"
"D00983","H01490"
"D00142","H00002"
"D04023","H00019"
"D00216","H00409"
"D00690","H00079"
"D00987","H01388"
"D10104","H00014"
"D01350","H00334"
"D10888","H00024"
"D11555","H00020"
"D00973","H01358"
"D00434","H01635"
"D02745","H00413"
"D10316","H02420"
"D00161","H00001"
"D11987","H00013"
"D09992","H00039"
"D01068","H00007"
"D00874","H01366"
"D00914","H00315"
"D10574","H00014"
"D11386","H00001"
"D10559","H02301"
"D12293","H02505"
"D02184","H00311"
"D10838","H01563"
"D11083","H00821"
